hidden_dim,num_layers,learning_rate,timesteps,epochs,batch_size,iteration,MAPE,R²
10,2,0.001,5,100,4,2,0.18916780608107653,-0.011473707380546871
10,2,0.001,5,100,4,3,0.20729937794220535,-0.34205254990267253
10,2,0.001,5,100,8,1,0.18783480264004598,-0.06715710571483924
10,2,0.001,5,100,8,2,0.16346003698067973,0.18251984048742476
10,2,0.001,5,100,8,3,0.15421906287254136,0.30803003355144065
10,2,0.001,5,100,16,1,0.1644318757271913,0.1747742572069637
10,2,0.001,5,100,16,2,0.16121535556534639,0.1783047755117515
10,2,0.001,5,100,16,3,0.14468221662463462,0.36666405946139047
10,2,0.001,5,150,4,1,0.20751468195313838,-0.2238594107576668
10,2,0.001,5,150,4,2,0.1964324029803352,-0.1436598631970043
10,2,0.001,5,150,4,3,0.20583502132551557,-0.2369666445250478
10,2,0.001,5,150,8,1,0.19095103939550956,-0.10595619430209924
10,2,0.001,5,150,8,2,0.20117510812971443,-0.11328951502240914
10,2,0.001,5,150,8,3,0.17528978604382608,0.11040491720164014
10,2,0.001,5,150,16,1,0.1338868927752333,0.43123499689439027
10,2,0.001,5,150,16,2,0.12926854948023545,0.44846403150807934
10,2,0.001,5,150,16,3,0.17703983548935684,0.1806764987440339
10,2,0.001,10,50,4,1,0.18561411780141637,-0.07903108049045948
10,2,0.001,10,50,4,2,0.17620294948777956,0.12516020250276327
10,2,0.001,10,50,4,3,0.18150158157973598,0.04662953106061152
10,2,0.001,10,50,8,1,0.16073139138875353,0.17993453616854616
10,2,0.001,10,50,8,2,0.17416836493097057,0.05527968411272166
10,2,0.001,10,50,8,3,0.17409948944262127,0.1823711565508519
10,2,0.001,10,50,16,1,0.18505251917010876,-0.07136267485329717
10,2,0.001,10,50,16,2,0.17790708421255313,0.1459531455553752
10,2,0.001,10,50,16,3,0.1765050339751028,0.04631872333396947
10,2,0.001,10,100,4,1,0.20589525227832092,-0.26081124203260453
10,2,0.001,10,100,4,2,0.18325328557383258,-0.014314885828837998
10,2,0.001,10,100,4,3,0.18528750631905438,0.005920602153736798
10,2,0.001,10,100,8,1,0.16819722914555582,0.11222030906284841
10,2,0.001,10,100,8,2,0.17299836918547828,0.05927435807426751
10,2,0.001,10,100,8,3,0.18661074861603716,-0.008635714503461012
10,2,0.001,10,100,16,1,0.1766989088291963,0.044820613875389936
10,2,0.001,10,100,16,2,0.14480316891504752,0.3821072004004168
10,2,0.001,10,100,16,3,0.14044476983337614,0.4302924514896367
10,2,0.001,10,150,4,1,0.1970780513462077,-0.11623276718183795
10,2,0.001,10,150,4,2,0.24339872193347648,-0.7341848449035324
10,2,0.001,10,150,4,3,0.20121435798012918,-0.19512393159256725
10,2,0.001,10,150,8,1,0.19033531085442357,-0.11948877838600547
10,2,0.001,10,150,8,2,0.219215890196892,-0.31034806950290017
10,2,0.001,10,150,8,3,0.16200033245800707,0.15764423165511177
10,2,0.001,10,150,16,1,0.145592309633183,0.3668166754558838
10,2,0.001,10,150,16,2,0.17408101191831535,0.061150947261203514
10,2,0.001,10,150,16,3,0.16766792351937126,0.17997446744151624
10,2,0.01,1,50,4,1,0.2557981642673479,-0.8689822409637808
10,2,0.01,1,50,4,2,0.24728603893919227,-0.8401243229235782
10,2,0.01,1,50,4,3,0.23933713348932734,-0.7524993196894922
10,2,0.01,1,50,8,1,0.26717908373330723,-0.8723223885463034
10,2,0.01,1,50,8,2,0.261339652471152,-0.9177362519987908
10,2,0.01,1,50,8,3,0.22534248407696006,-0.5343377919228505
10,2,0.01,1,50,16,1,0.20231599300814443,-0.22196838502468874
10,2,0.01,1,50,16,2,0.20352915017479922,-0.2924170470527767
10,2,0.01,1,50,16,3,0.2192465513800235,-0.3626383509689619
10,2,0.01,1,100,4,1,0.274659256090717,-1.0670756792997085
10,2,0.01,1,100,4,2,0.26594734446745644,-1.0194637573802559
10,2,0.01,1,100,4,3,0.2808703424645184,-1.1805118073573553
10,2,0.01,1,100,8,1,0.28291947354644176,-1.1136193792755424
10,2,0.01,1,100,8,2,0.263049060978989,-0.9512698126537951
10,2,0.01,1,100,8,3,0.22498768991645401,-0.531050277585627
10,2,0.01,1,100,16,1,0.22098166285878007,-0.4582281486599007
10,2,0.01,1,100,16,2,0.20805042378848224,-0.27170798994113765
10,2,0.01,1,100,16,3,0.22423518431091463,-0.4971902637490515
10,2,0.01,1,150,4,1,0.28350972444468414,-1.2832600652027244
10,2,0.01,1,150,4,2,0.29863728446586324,-1.3976825333375134
10,2,0.01,1,150,4,3,0.2834069751619974,-1.2634865153640118
10,2,0.01,1,150,8,1,0.27663692698597747,-1.2060686645086687
10,2,0.01,1,150,8,2,0.24611675975446162,-0.7933141066538578
10,2,0.01,1,150,8,3,0.2624328692207285,-1.0151577213960947
10,2,0.01,1,150,16,1,0.24950906324230185,-0.7885347149149609
10,2,0.01,1,150,16,2,0.25890099689222845,-0.9390657816920278
10,2,0.01,1,150,16,3,0.2173320399579898,-0.43704688220209786
10,2,0.01,5,50,4,1,0.2549151310064311,-0.9063762587394546
10,2,0.01,5,50,4,2,0.25205710656917485,-0.8637801183166942
10,2,0.01,5,50,4,3,0.26428970789825373,-0.9036421026390473
10,2,0.01,5,50,8,1,0.2879012472558207,-0.9444038414135694
10,2,0.01,5,50,8,2,0.2669167812009277,-0.885251975876199
10,2,0.01,5,50,8,3,0.26218134884119354,-0.8973582674158447
10,2,0.01,5,50,16,1,0.2191654384954371,-0.4903750930304076
10,2,0.01,5,50,16,2,0.24104554893456923,-0.6592526736851785
10,2,0.01,5,50,16,3,0.22643669321390392,-0.5101632003811478
10,2,0.01,5,100,4,1,0.27338611334833857,-0.9936801043513459
10,2,0.01,5,100,4,2,0.28418097435437817,-1.2300467429434145
10,2,0.01,5,100,4,3,0.2709537314223696,-1.0567796018856739
10,2,0.01,5,100,8,1,0.2696915270378426,-0.999208808685182
10,2,0.01,5,100,8,2,0.25403042887599975,-0.8900767053247036
10,2,0.01,5,100,8,3,0.2720071813869969,-1.15228195590316
10,2,0.01,5,100,16,1,0.2609167051784308,-0.9354771072053107
10,2,0.01,5,100,16,2,0.30524134569140526,-1.536233139582563
10,2,0.01,5,100,16,3,0.2636779929787392,-0.9404799713317107
10,2,0.01,5,150,4,1,0.27804379759200115,-1.202379885271311
10,2,0.01,5,150,4,2,0.28823748566086793,-1.2651834366796786
