hidden_dim,num_layers,learning_rate,timesteps,epochs,batch_size,iteration,MAPE,R²
100,1,0.1,10,100,4,1,0.6785159216082244,-7.946316207028257
100,1,0.1,10,100,8,1,0.7282495812009604,-7.249255176751545
100,1,0.1,10,100,16,1,0.17817882454552475,0.1403368517521354
100,1,0.1,10,150,4,1,1.0619306012720189,-16.40028493784344
100,1,0.1,10,150,8,1,1.0760466916710447,-13.808746549650241
100,1,0.1,10,150,16,1,0.15436517584598955,0.6298076990516139
100,2,0.001,1,50,4,1,0.10775574736974151,0.6534814875744577
100,2,0.001,1,50,8,1,0.11663077203296075,0.6341749340715866
100,2,0.001,1,50,16,1,0.12351532653727874,0.6332762729104641
100,2,0.001,1,100,4,1,0.11283946271311389,0.6255639339179857
100,2,0.001,1,100,8,1,0.11318766933333352,0.6499327540407939
100,2,0.001,1,100,16,1,0.11986855561085455,0.6529430012150252
100,2,0.001,1,150,4,1,0.1380156853390054,0.516559882197557
100,2,0.001,1,150,8,1,0.12082265696488875,0.6361765348123727
100,2,0.001,1,150,16,1,0.09651047102811064,0.739270303881794
100,2,0.001,5,50,4,1,0.1661313472800445,0.18775610744044147
100,2,0.001,5,50,8,1,0.18214321196813477,0.18412194593729891
100,2,0.001,5,50,16,1,0.13045056152541235,0.502963379290011
100,2,0.001,5,100,4,1,0.18299423961743913,0.007614098093578492
100,2,0.001,5,100,8,1,0.15865238168086013,0.26132596631241833
100,2,0.001,5,100,16,1,0.1284123644083925,0.5057697158878645
100,2,0.001,5,150,4,1,0.2324744898550487,-0.643874516990067
100,2,0.001,5,150,8,1,0.16859828941292998,0.1546956960649526
100,2,0.001,5,150,16,1,0.1307622198091795,0.4960545500463457
100,2,0.001,10,50,4,1,0.15791981774652142,0.2048230144403248
100,2,0.001,10,50,8,1,0.11913685520092196,0.55377950612757
100,2,0.001,10,50,16,1,0.14232847053676834,0.5542776995961305
100,2,0.001,10,100,4,1,0.20815278572871648,-0.32706082566526895
100,2,0.001,10,100,8,1,0.17358690234868324,0.11141244784350468
100,2,0.001,10,100,16,1,0.140040613297831,0.4178524398537665
100,2,0.001,10,150,4,1,0.2567281321410435,-0.9193557145861933
100,2,0.001,10,150,8,1,0.1675314693844539,0.10778868891783855
100,2,0.001,10,150,16,1,0.13231414571953432,0.4531753938126388
100,2,0.01,1,50,4,1,0.19435564733814215,0.1518631883655016
100,2,0.01,1,50,8,1,0.2627885662421165,-0.8106318434513113
100,2,0.01,1,50,16,1,0.2431357319283089,-0.7650732474921191
100,2,0.01,1,100,4,1,0.3768607118536629,-2.15222981782923
100,2,0.01,1,100,8,1,0.23610596771289646,-0.3324442103347578
100,2,0.01,1,100,16,1,0.3330768779138228,-1.88383878609651
100,2,0.01,1,150,4,1,0.18730952910424098,0.13149945927057238
100,2,0.01,1,150,8,1,0.33096352465154516,-1.497061629657678
100,2,0.01,1,150,16,1,0.3603978683002641,-2.128408124749866
100,2,0.01,5,50,4,1,0.8937698256822346,-10.272848622630477
100,2,0.01,5,50,8,1,0.19850253353966202,0.05325626307104159
100,2,0.01,5,50,16,1,0.484794778092323,-3.51553702532412
100,2,0.01,5,100,4,1,0.19028645254809154,0.5338562618082616
100,2,0.01,5,100,8,1,0.512566240780614,-3.5634947822796974
100,2,0.01,5,100,16,1,0.43937352277041936,-2.983396561678985
100,2,0.01,5,150,4,1,1.1012106189020932,-14.51808179061126
100,2,0.01,5,150,8,1,0.780651170306177,-10.92751141723685
100,2,0.01,5,150,16,1,0.25162815727722987,-0.549399294645446
100,2,0.01,10,50,4,1,0.49701061875788893,-3.7348838690152624
100,2,0.01,10,50,8,1,0.6004617890009781,-5.165234618835326
100,2,0.01,10,50,16,1,0.3448187302539431,-2.0146300530541494
100,2,0.01,10,100,4,1,0.9977414523829999,-12.808206087436309
100,2,0.01,10,100,8,1,0.43868213235161185,-3.03050174869918
100,2,0.01,10,100,16,1,0.4588131398480899,-3.2651147692762166
100,2,0.01,10,150,4,1,0.43625001063205293,-3.0027460017135796
100,2,0.01,10,150,8,1,0.38283871974128575,-1.1683395170141329
100,2,0.01,10,150,16,1,0.30331953521912575,-1.3061559221598955
100,2,0.1,1,50,4,1,0.5694609711539609,-4.553809552659262
100,2,0.1,1,50,8,1,0.46984516950858546,-3.2684847496706393
100,2,0.1,1,50,16,1,0.5716522373172889,-5.4585505266512
100,2,0.1,1,100,4,1,0.5401609485039826,-4.228937249439486
100,2,0.1,1,100,8,1,0.7140964757730188,-6.763862469861527
100,2,0.1,1,100,16,1,0.6045762031096512,-5.051579386277415
100,2,0.1,1,150,4,1,0.258553649965914,-0.7838494952504813
100,2,0.1,1,150,8,1,0.4464089119849527,-3.007115924412937
100,2,0.1,1,150,16,1,0.6331682017785536,-5.4745363111333125
100,2,0.1,5,50,4,1,0.8835442389783638,-9.459552291717166
100,2,0.1,5,50,8,1,0.2989309056373285,0.003926597648243102
100,2,0.1,5,50,16,1,1.751660195401255,-35.94383544167643
100,2,0.1,5,100,4,1,1.549636609080807,-28.307808082855743
100,2,0.1,5,100,8,1,0.815947247523323,-8.606363190832292
100,2,0.1,5,100,16,1,1.101460313063604,-15.574466040524456
100,2,0.1,5,150,4,1,1.7592082201287318,-34.810414207291615
100,2,0.1,5,150,8,1,0.3284549652161273,-0.2058365420975481
100,2,0.1,5,150,16,1,1.0899077130771668,-12.449474988734824
100,2,0.1,10,50,4,1,0.8675966842039513,-9.928620397947107
100,2,0.1,10,50,8,1,0.6569288077509726,-6.043548230742798
100,2,0.1,10,50,16,1,0.6545276998320354,-5.991222229106293
100,2,0.1,10,100,4,1,0.2733101434963832,-0.22493604630476383
100,2,0.1,10,100,8,1,0.4337994252282461,-2.9748499587068244
100,2,0.1,10,100,16,1,0.560866271560651,-4.517177557179471
100,2,0.1,10,150,4,1,0.29152873645752353,-0.00797858426489273
100,2,0.1,10,150,8,1,0.9114383908471685,-10.85775217432018
100,2,0.1,10,150,16,1,0.27101472664171095,-0.6340920934563392
